ad_id,event_id,ad_category,clicked
15061,117359,Food,False
15062,117363,Food,False
15063,117366,Education,False
15064,117382,Technology,False
15065,117384,Entertainment,False
15066,117390,Travel,False
15067,117401,Education,False
15068,117402,Gaming,False
15069,117414,Finance,False
15070,117417,Technology,False
15071,117422,Gaming,False
15072,117432,Education,False
15073,117452,Finance,False
15074,117462,Finance,True
15075,117471,Entertainment,False
15076,117474,Food,False
15077,117477,Travel,False
15078,117481,Technology,False
15079,117482,Entertainment,True
15080,117492,Food,False
15081,117500,Gaming,False
15082,117503,Technology,False
15083,117508,Entertainment,False
15084,117509,Travel,False
15085,117515,Education,False
15086,117520,Fashion,False
15087,117534,Entertainment,False
15088,117547,Travel,False
15089,117553,Fashion,False
15090,117557,Food,False
15091,117562,Technology,False
15092,117569,Finance,False
15093,117574,Finance,False
15094,117576,Food,True
15095,117580,Gaming,False
15096,117590,Food,False
15097,117594,Technology,False
15098,117612,Technology,False
15099,117634,Food,False
15100,117636,Finance,False
15101,117639,Food,False
15102,117642,Travel,False
15103,117643,Finance,False
15104,117650,Fashion,False
15105,117653,Food,False
15106,117671,Education,False
15107,117673,Gaming,True
15108,117677,Finance,False
15109,117680,Education,False
15110,117715,Education,False
15111,117718,Fashion,False
15112,117722,Entertainment,False
15113,117738,Fashion,False
15114,117761,Gaming,False
15115,117771,Food,True
15116,117772,Travel,True
15117,117778,Education,True
15118,117805,Entertainment,False
15119,117816,Entertainment,False
15120,117822,Fashion,False
15121,117835,Entertainment,False
15122,117838,Technology,False
15123,117865,Finance,False
15124,117868,Technology,False
15125,117875,Fashion,False
15126,117877,Food,True
15127,117899,Travel,False
15128,117900,Gaming,False
15129,117903,Education,False
15130,117909,Gaming,False
15131,117928,Food,False
15132,117944,Gaming,False
15133,117947,Entertainment,False
15134,117949,Technology,False
15135,117953,Education,True
15136,117957,Education,False
15137,117958,Gaming,True
15138,117979,Food,False
15139,117994,Gaming,False
15140,118001,Finance,False
15141,118004,Finance,False
15142,118009,Education,True
15143,118012,Finance,False
15144,118056,Food,False
15145,118069,Education,False
15146,118082,Fashion,False
15147,118094,Entertainment,True
15148,118102,Fashion,False
15149,118105,Finance,False
15150,118127,Entertainment,False
15151,118147,Entertainment,False
15152,118150,Food,False
15153,118152,Entertainment,False
15154,118159,Entertainment,False
15155,118163,Finance,False
15156,118182,Gaming,False
15157,118194,Entertainment,False
15158,118197,Travel,True
15159,118217,Technology,False
15160,118224,Education,False
15161,118226,Entertainment,False
15162,118227,Travel,True
15163,118228,Technology,False
15164,118236,Travel,False
15165,118241,Gaming,False
15166,118252,Fashion,False
15167,118258,Education,False
15168,118263,Gaming,False
15169,118274,Food,False
15170,118277,Travel,False
15171,118314,Travel,False
15172,118316,Education,True
15173,118321,Finance,False
15174,118322,Food,False
15175,118341,Travel,True
15176,118344,Finance,False
15177,118353,Gaming,False
15178,118360,Gaming,False
15179,118374,Travel,False
15180,118376,Gaming,False
15181,118378,Education,True
15182,118395,Technology,False
15183,118420,Education,False
15184,118424,Technology,False
15185,118426,Technology,True
15186,118436,Fashion,False
15187,118438,Travel,False
15188,118441,Finance,True
15189,118453,Travel,False
15190,118454,Finance,False
15191,118464,Finance,False
15192,118473,Finance,False
15193,118485,Travel,False
15194,118500,Fashion,False
15195,118515,Technology,False
15196,118523,Technology,False
15197,118533,Education,False
15198,118538,Finance,True
15199,118553,Entertainment,False
15200,118561,Gaming,False
15201,118564,Entertainment,False
15202,118565,Gaming,False
15203,118566,Gaming,False
15204,118568,Entertainment,False
15205,118569,Entertainment,False
15206,118574,Entertainment,False
15207,118594,Travel,False
15208,118603,Food,False
15209,118614,Entertainment,False
15210,118642,Technology,False
15211,118673,Education,False
15212,118678,Travel,False
15213,118680,Food,False
15214,118683,Entertainment,False
15215,118690,Travel,False
15216,118709,Education,True
15217,118727,Travel,False
15218,118741,Fashion,False
15219,118752,Entertainment,False
15220,118759,Entertainment,False
15221,118771,Gaming,False
15222,118776,Gaming,False
15223,118779,Food,False
15224,118785,Gaming,False
15225,118787,Technology,False
15226,118790,Gaming,False
15227,118793,Technology,False
15228,118820,Fashion,False
15229,118824,Food,False
15230,118851,Education,False
15231,118861,Technology,False
15232,118872,Education,False
15233,118876,Entertainment,False
15234,118905,Finance,False
15235,118919,Food,False
15236,118924,Gaming,False
15237,118927,Entertainment,False
15238,118935,Education,True
15239,118940,Education,False
15240,118941,Gaming,False
15241,118942,Gaming,False
15242,118955,Travel,False
15243,118958,Technology,False
15244,118962,Technology,False
15245,118971,Travel,False
15246,118985,Fashion,False
15247,119000,Fashion,False
15248,119001,Food,False
15249,119008,Travel,False
15250,119013,Travel,False
15251,119027,Fashion,False
15252,119032,Entertainment,False
15253,119036,Gaming,False
15254,119054,Gaming,False
15255,119120,Travel,False
15256,119123,Entertainment,False
15257,119124,Entertainment,False
15258,119128,Food,False
15259,119134,Gaming,True
15260,119136,Technology,False
15261,119139,Gaming,False
15262,119144,Fashion,False
15263,119148,Travel,False
15264,119161,Finance,False
15265,119179,Finance,False
15266,119189,Travel,False
15267,119199,Finance,False
15268,119204,Finance,True
15269,119205,Fashion,False
15270,119207,Finance,False
15271,119214,Food,True
15272,119219,Technology,False
15273,119245,Education,False
15274,119258,Education,False
15275,119259,Travel,False
15276,119276,Fashion,False
15277,119278,Fashion,False
15278,119280,Travel,False
15279,119292,Food,True
15280,119306,Finance,False
15281,119307,Entertainment,False
15282,119309,Entertainment,False
15283,119312,Technology,False
15284,119319,Travel,False
15285,119346,Education,False
15286,119360,Technology,False
15287,119373,Travel,False
15288,119385,Gaming,False
15289,119391,Fashion,False
15290,119394,Technology,False
15291,119396,Travel,True
15292,119423,Finance,False
15293,119430,Travel,False
15294,119432,Gaming,False
15295,119437,Travel,False
15296,119455,Fashion,True
15297,119456,Finance,False
15298,119462,Gaming,True
15299,119464,Technology,False
15300,119485,Finance,False
15301,119487,Gaming,False
15302,119490,Finance,False
15303,119499,Gaming,False
15304,119508,Gaming,False
15305,119522,Entertainment,True
15306,119543,Fashion,False
15307,119544,Fashion,True
15308,119545,Technology,False
15309,119551,Gaming,False
15310,119567,Travel,False
15311,119569,Gaming,True
15312,119583,Technology,False
15313,119586,Travel,False
15314,119595,Entertainment,False
15315,119598,Food,False
15316,119599,Entertainment,False
15317,119605,Food,False
15318,119609,Education,False
15319,119640,Technology,False
15320,119654,Fashion,False
15321,119661,Education,True
15322,119669,Gaming,False
15323,119680,Technology,False
15324,119682,Fashion,False
15325,119684,Fashion,False
15326,119687,Education,False
15327,119690,Education,False
15328,119695,Technology,False
15329,119703,Food,False
15330,119706,Technology,False
15331,119718,Finance,False
15332,119728,Travel,False
15333,119729,Fashion,False
15334,119735,Fashion,False
15335,119738,Gaming,True
15336,119758,Education,False
15337,119759,Entertainment,False
15338,119766,Finance,False
15339,119776,Gaming,False
15340,119785,Gaming,False
15341,119793,Finance,False
15342,119807,Technology,False
15343,119809,Entertainment,True
15344,119826,Travel,False
15345,119831,Finance,False
15346,119837,Fashion,True
15347,119846,Finance,False
15348,119858,Technology,False
15349,119877,Travel,False
15350,119879,Education,False
15351,119904,Travel,False
15352,119918,Entertainment,False
15353,119921,Travel,False
15354,119932,Technology,False
15355,119933,Technology,False
15356,119938,Finance,False
15357,119958,Education,False
15358,119964,Technology,False
15359,119983,Gaming,False
15360,119985,Entertainment,False
15361,119988,Education,False
15362,119994,Gaming,False
15363,119998,Technology,False
15364,120025,Fashion,False
15365,120049,Finance,False
15366,120066,Travel,False
15367,120069,Fashion,False
15368,120071,Travel,False
15369,120089,Education,False
15370,120091,Gaming,False
15371,120093,Technology,False
15372,120099,Gaming,True
15373,120100,Gaming,True
15374,120103,Entertainment,True
15375,120107,Fashion,True
15376,120142,Education,False
15377,120145,Entertainment,False
15378,120153,Entertainment,False
15379,120160,Finance,False
15380,120170,Gaming,False
15381,120184,Travel,False
15382,120192,Technology,False
15383,120215,Technology,False
15384,120221,Fashion,False
15385,120241,Finance,False
15386,120248,Entertainment,True
15387,120252,Gaming,False
15388,120255,Food,False
15389,120256,Finance,False
15390,120275,Finance,True
15391,120277,Food,False
15392,120278,Entertainment,False
15393,120285,Finance,True
15394,120286,Travel,False
15395,120287,Fashion,False
15396,120302,Finance,False
15397,120306,Food,False
15398,120312,Finance,False
15399,120313,Entertainment,False
15400,120314,Fashion,False
15401,120331,Food,False
15402,120332,Entertainment,False
15403,120341,Travel,False
15404,120349,Fashion,False
15405,120351,Education,False
15406,120364,Technology,False
15407,120381,Food,False
15408,120400,Travel,True
15409,120401,Food,False
15410,120407,Fashion,True
15411,120409,Travel,False
15412,120414,Fashion,True
15413,120438,Food,False
15414,120447,Travel,False
15415,120448,Technology,False
15416,120450,Education,False
15417,120451,Education,False
15418,120465,Fashion,False
15419,120469,Fashion,False
15420,120472,Finance,False
15421,120496,Finance,True
15422,120499,Fashion,True
15423,120512,Technology,False
15424,120515,Food,False
15425,120517,Entertainment,False
15426,120519,Food,False
15427,120532,Gaming,False
15428,120542,Finance,False
15429,120549,Finance,False
15430,120559,Entertainment,False
15431,120560,Travel,False
15432,120564,Education,False
15433,120568,Food,False
15434,120570,Food,False
15435,120573,Fashion,False
15436,120593,Finance,False
15437,120598,Education,False
15438,120620,Education,True
15439,120624,Finance,False
15440,120626,Education,False
15441,120634,Travel,False
15442,120647,Technology,False
15443,120649,Entertainment,False
15444,120657,Finance,False
15445,120679,Fashion,False
15446,120686,Fashion,False
15447,120701,Fashion,False
15448,120717,Education,False
15449,120736,Travel,False
15450,120737,Gaming,False
15451,120748,Entertainment,False
15452,120754,Entertainment,False
15453,120760,Gaming,False
15454,120767,Food,False
15455,120770,Food,False
15456,120777,Travel,False
15457,120786,Fashion,False
15458,120793,Technology,False
15459,120807,Food,True
15460,120808,Education,False
15461,120809,Travel,False
15462,120818,Entertainment,False
15463,120823,Technology,False
15464,120827,Education,True
15465,120828,Fashion,False
15466,120836,Food,False
15467,120837,Food,False
15468,120840,Travel,False
15469,120868,Entertainment,True
15470,120880,Gaming,False
15471,120899,Entertainment,False
15472,120910,Food,False
15473,120916,Entertainment,False
15474,120917,Food,False
15475,120931,Food,False
15476,120934,Entertainment,False
15477,120937,Fashion,False
15478,120938,Finance,False
15479,120941,Travel,True
15480,120952,Food,False
15481,120954,Gaming,False
15482,120968,Travel,False
15483,120973,Fashion,False
15484,120976,Technology,False
15485,120992,Technology,False
15486,120996,Travel,False
15487,121003,Education,False
15488,121013,Travel,False
15489,121015,Food,False
15490,121018,Finance,False
15491,121022,Entertainment,False
15492,121026,Food,True
15493,121028,Entertainment,False
15494,121035,Travel,False
15495,121045,Travel,False
15496,121057,Entertainment,False
15497,121058,Entertainment,False
15498,121066,Entertainment,False
15499,121083,Entertainment,False
15500,121091,Fashion,False
15501,121094,Travel,True
15502,121099,Fashion,False
15503,121104,Technology,False
15504,121117,Food,False
15505,121120,Entertainment,False
15506,121126,Education,False
15507,121136,Food,False
15508,121144,Travel,False
15509,121157,Fashion,True
15510,121163,Food,False
15511,121182,Entertainment,False
15512,121196,Education,True
15513,121217,Education,False
15514,121222,Gaming,False
15515,121260,Fashion,False
15516,121263,Entertainment,False
15517,121272,Food,False
15518,121287,Technology,False
15519,121288,Technology,False
15520,121290,Gaming,False
15521,121294,Travel,False
15522,121296,Fashion,False
15523,121301,Technology,True
15524,121307,Gaming,False
15525,121312,Food,False
15526,121318,Fashion,False
15527,121321,Fashion,False
15528,121331,Travel,False
15529,121342,Gaming,False
15530,121382,Gaming,False
15531,121390,Travel,False
15532,121391,Education,False
15533,121392,Finance,True
15534,121397,Technology,False
15535,121409,Food,False
15536,121411,Gaming,False
15537,121419,Technology,False
15538,121422,Travel,False
15539,121432,Finance,False
15540,121448,Gaming,False
15541,121451,Travel,True
15542,121455,Technology,True
15543,121463,Education,False
15544,121470,Entertainment,False
15545,121485,Travel,False
15546,121488,Education,False
15547,121496,Food,True
15548,121519,Gaming,False
15549,121530,Education,False
15550,121555,Entertainment,True
15551,121560,Food,False
15552,121562,Education,True
15553,121580,Gaming,False
15554,121584,Fashion,False
15555,121587,Travel,False
15556,121588,Technology,False
15557,121597,Fashion,False
15558,121601,Food,False
15559,121617,Travel,False
15560,121620,Gaming,False
15561,121633,Education,False
15562,121636,Finance,False
15563,121645,Education,True
15564,121646,Education,False
15565,121656,Fashion,False
15566,121658,Finance,False
15567,121677,Fashion,False
15568,121696,Fashion,False
15569,121709,Fashion,False
15570,121727,Entertainment,True
15571,121728,Food,False
15572,121732,Finance,False
15573,121736,Technology,False
15574,121737,Travel,False
15575,121739,Entertainment,False
15576,121741,Gaming,False
15577,121754,Fashion,False
15578,121772,Fashion,False
15579,121777,Fashion,False
15580,121800,Travel,False
15581,121810,Food,False
15582,121812,Technology,False
15583,121819,Technology,False
15584,121822,Technology,False
15585,121825,Travel,False
15586,121834,Entertainment,False
15587,121842,Gaming,False
15588,121845,Finance,False
15589,121858,Finance,False
15590,121860,Fashion,False
15591,121876,Education,False
15592,121901,Education,False
15593,121905,Fashion,False
15594,121908,Gaming,False
15595,121910,Travel,True
15596,121915,Fashion,False
15597,121916,Fashion,False
15598,121921,Education,False
15599,121928,Entertainment,False
15600,121931,Travel,False
15601,121941,Travel,False
15602,121945,Finance,False
15603,121947,Food,False
15604,121966,Technology,False
15605,121976,Travel,False
15606,121977,Gaming,False
15607,121981,Travel,False
15608,121987,Technology,True
15609,121993,Gaming,False
15610,122006,Fashion,False
15611,122008,Travel,False
15612,122015,Gaming,False
15613,122019,Food,False
15614,122021,Education,True
15615,122023,Travel,False
15616,122028,Technology,False
15617,122045,Education,False
15618,122048,Technology,True
15619,122049,Gaming,False
15620,122057,Entertainment,False
15621,122066,Education,False
15622,122073,Fashion,False
15623,122076,Education,False
15624,122100,Travel,False
15625,122102,Food,False
15626,122114,Travel,False
15627,122125,Technology,False
15628,122126,Finance,False
15629,122140,Fashion,False
15630,122143,Gaming,False
15631,122148,Education,False
15632,122150,Fashion,False
15633,122152,Entertainment,False
15634,122181,Gaming,False
15635,122186,Education,False
15636,122190,Technology,False
15637,122195,Gaming,False
15638,122196,Travel,False
15639,122212,Entertainment,False
15640,122217,Travel,False
15641,122237,Fashion,False
15642,122262,Food,False
15643,122264,Entertainment,False
15644,122275,Gaming,False
15645,122279,Finance,False
15646,122282,Travel,False
15647,122288,Fashion,False
15648,122292,Travel,False
15649,122297,Fashion,False
15650,122298,Fashion,True
15651,122323,Fashion,False
15652,122325,Travel,False
15653,122329,Travel,False
15654,122340,Technology,False
15655,122352,Food,False
15656,122355,Food,False
15657,122368,Education,False
15658,122380,Food,False
15659,122400,Fashion,False
15660,122403,Technology,True
15661,122404,Education,False
15662,122419,Technology,False
15663,122420,Entertainment,True
15664,122428,Travel,False
15665,122431,Education,False
15666,122433,Food,False
15667,122439,Food,False
15668,122450,Food,False
15669,122451,Fashion,False
15670,122453,Food,False
15671,122457,Entertainment,False
15672,122459,Finance,False
15673,122464,Education,False
15674,122470,Travel,False
15675,122471,Education,False
15676,122480,Food,False
15677,122503,Fashion,False
15678,122509,Gaming,False
15679,122512,Technology,False
15680,122515,Gaming,False
15681,122518,Entertainment,False
15682,122520,Education,False
15683,122521,Technology,False
15684,122522,Food,False
15685,122523,Food,True
15686,122524,Technology,False
15687,122533,Education,False
15688,122541,Gaming,True
15689,122545,Food,False
15690,122565,Entertainment,False
15691,122572,Fashion,True
15692,122577,Education,False
15693,122581,Finance,False
15694,122602,Travel,False
15695,122605,Gaming,False
15696,122608,Travel,False
15697,122627,Entertainment,True
15698,122629,Technology,False
15699,122633,Entertainment,False
15700,122634,Gaming,False
15701,122643,Education,False
15702,122646,Travel,False
15703,122665,Technology,False
15704,122708,Travel,False
15705,122762,Gaming,False
15706,122765,Technology,False
15707,122766,Education,True
15708,122782,Finance,True
15709,122796,Travel,False
15710,122798,Entertainment,False
15711,122801,Food,False
15712,122806,Food,False
15713,122808,Travel,False
15714,122847,Entertainment,False
15715,122852,Fashion,False
15716,122874,Gaming,False
15717,122879,Gaming,False
15718,122880,Education,False
15719,122889,Food,False
15720,122894,Entertainment,False
15721,122897,Education,False
15722,122903,Fashion,False
15723,122904,Travel,False
15724,122918,Food,False
15725,122953,Technology,False
15726,122957,Food,False
15727,122962,Gaming,False
15728,122968,Gaming,False
15729,122992,Travel,False
15730,123001,Travel,False
15731,123015,Entertainment,False
15732,123018,Fashion,False
15733,123021,Fashion,False
15734,123030,Technology,True
15735,123034,Finance,False
15736,123037,Food,False
15737,123044,Finance,False
15738,123046,Food,False
15739,123077,Gaming,False
15740,123079,Travel,False
15741,123089,Travel,False
15742,123090,Finance,False
15743,123094,Technology,False
15744,123111,Technology,False
15745,123123,Entertainment,True
15746,123130,Education,False
15747,123138,Finance,False
15748,123158,Food,False
15749,123159,Finance,False
15750,123169,Gaming,False
15751,123175,Technology,False
15752,123176,Education,False
15753,123177,Fashion,False
15754,123183,Entertainment,True
15755,123185,Technology,False
15756,123227,Travel,True
15757,123252,Food,False
15758,123266,Food,True
15759,123289,Finance,False
15760,123294,Food,False
15761,123296,Finance,False
15762,123297,Technology,False
15763,123302,Finance,False
15764,123307,Travel,False
15765,123311,Technology,True
15766,123351,Technology,False
15767,123355,Gaming,False
15768,123360,Fashion,False
15769,123392,Technology,False
15770,123401,Entertainment,False
15771,123406,Food,False
15772,123413,Finance,False
15773,123422,Food,False
15774,123435,Gaming,False
15775,123443,Technology,False
15776,123445,Entertainment,False
15777,123448,Education,False
15778,123451,Food,False
15779,123469,Finance,False
15780,123475,Entertainment,False
15781,123476,Finance,False
15782,123490,Food,False
15783,123512,Finance,False
15784,123515,Technology,False
15785,123535,Fashion,False
15786,123540,Gaming,False
15787,123555,Travel,False
15788,123562,Technology,False
15789,123563,Food,False
15790,123575,Education,False
15791,123581,Food,False
15792,123583,Fashion,True
15793,123584,Technology,False
15794,123610,Fashion,True
15795,123614,Fashion,True
15796,123619,Education,False
15797,123629,Technology,False
15798,123631,Technology,False
15799,123644,Gaming,False
15800,123661,Education,False
15801,123671,Food,False
15802,123674,Entertainment,True
15803,123675,Technology,False
15804,123687,Entertainment,False
15805,123693,Travel,False
15806,123698,Education,False
15807,123701,Finance,True
15808,123704,Education,False
15809,123712,Gaming,True
15810,123714,Technology,False
15811,123723,Fashion,False
15812,123731,Fashion,False
15813,123733,Gaming,False
15814,123741,Finance,False
15815,123748,Technology,False
15816,123750,Entertainment,False
15817,123751,Entertainment,False
15818,123758,Technology,False
15819,123766,Travel,False
15820,123767,Technology,False
15821,123771,Technology,False
15822,123772,Education,False
15823,123790,Entertainment,False
15824,123793,Fashion,False
15825,123798,Finance,False
15826,123802,Fashion,False
15827,123809,Education,False
15828,123835,Education,True
15829,123847,Technology,False
15830,123853,Finance,False
15831,123873,Fashion,False
15832,123877,Fashion,False
15833,123878,Food,False
15834,123894,Travel,False
15835,123901,Technology,False
15836,123906,Travel,True
15837,123921,Travel,False
15838,123926,Entertainment,False
15839,123928,Gaming,False
15840,123942,Gaming,False
15841,123955,Technology,False
15842,123966,Travel,False
15843,123979,Gaming,False
15844,123994,Travel,False
15845,124013,Gaming,False
15846,124023,Fashion,False
15847,124034,Technology,False
15848,124051,Gaming,False
15849,124052,Technology,False
15850,124056,Education,False
15851,124058,Entertainment,False
15852,124066,Technology,False
15853,124067,Education,False
15854,124076,Entertainment,False
15855,124084,Finance,False
15856,124089,Education,False
15857,124098,Finance,False
15858,124102,Food,False
15859,124114,Finance,False
15860,124122,Technology,False
15861,124130,Entertainment,False
15862,124134,Gaming,False
15863,124136,Entertainment,True
15864,124141,Food,False
15865,124142,Education,False
15866,124147,Education,False
15867,124149,Food,False
15868,124152,Education,False
15869,124153,Technology,False
15870,124162,Technology,False
15871,124163,Food,False
15872,124173,Entertainment,False
15873,124185,Finance,False
15874,124191,Education,True
15875,124193,Gaming,False
15876,124194,Fashion,False
15877,124195,Entertainment,False
15878,124200,Finance,False
15879,124202,Gaming,False
15880,124210,Entertainment,False
15881,124215,Fashion,False
15882,124239,Fashion,False
15883,124246,Finance,False
15884,124263,Gaming,False
15885,124268,Food,True
15886,124278,Fashion,False
15887,124280,Technology,False
15888,124281,Education,False
15889,124283,Fashion,False
15890,124299,Food,True
15891,124308,Education,False
15892,124311,Travel,False
15893,124331,Food,True
15894,124339,Food,True
15895,124357,Food,False
15896,124384,Technology,False
15897,124385,Entertainment,False
15898,124388,Finance,False
15899,124399,Travel,False
15900,124400,Education,False
15901,124405,Fashion,True
15902,124415,Fashion,False
15903,124417,Entertainment,False
15904,124423,Food,True
15905,124439,Entertainment,False
15906,124467,Fashion,False
15907,124469,Gaming,False
15908,124471,Food,False
15909,124474,Finance,False
15910,124482,Fashion,False
15911,124497,Entertainment,False
15912,124504,Food,False
15913,124509,Entertainment,False
15914,124512,Travel,False
15915,124515,Technology,False
15916,124519,Gaming,False
15917,124540,Finance,False
15918,124546,Technology,False
15919,124559,Fashion,False
15920,124600,Gaming,True
15921,124605,Food,False
15922,124614,Food,False
15923,124619,Technology,False
15924,124633,Travel,True
15925,124644,Finance,False
15926,124659,Fashion,False
15927,124660,Finance,False
15928,124669,Entertainment,True
15929,124678,Entertainment,False
15930,124681,Gaming,False
15931,124684,Entertainment,False
15932,124686,Food,False
15933,124703,Travel,False
15934,124713,Fashion,False
15935,124720,Technology,False
15936,124729,Food,False
15937,124743,Education,False
15938,124747,Fashion,False
15939,124766,Travel,False
15940,124768,Entertainment,False
15941,124782,Technology,False
15942,124784,Food,False
15943,124794,Entertainment,False
15944,124798,Finance,False
15945,124801,Finance,False
15946,124802,Finance,False
15947,124804,Technology,False
15948,124808,Education,False
15949,124817,Food,False
15950,124824,Food,False
15951,124835,Education,False
15952,124840,Education,False
15953,124843,Entertainment,False
15954,124850,Travel,False
15955,124851,Finance,False
15956,124867,Technology,False
15957,124870,Finance,False
15958,124871,Finance,False
15959,124872,Technology,False
15960,124880,Finance,False
15961,124886,Travel,False
15962,124897,Finance,False
15963,124901,Entertainment,True
15964,124910,Technology,False
15965,124918,Finance,False
15966,124931,Education,False
15967,124937,Gaming,False
15968,124954,Fashion,False
15969,124959,Technology,False
15970,124960,Gaming,False
15971,124963,Travel,False
15972,124976,Technology,False
15973,124977,Finance,False
15974,124979,Gaming,False
15975,124981,Food,False
15976,124982,Education,True
15977,124986,Food,False
15978,124993,Entertainment,False
15979,124995,Fashion,False
15980,124996,Finance,True
15981,125008,Entertainment,False
15982,125010,Travel,False
15983,125011,Fashion,False
15984,125019,Gaming,False
15985,125029,Food,False
15986,125048,Fashion,False
15987,125051,Entertainment,False
15988,125053,Travel,False
15989,125061,Food,True
15990,125071,Travel,False
15991,125088,Technology,False
15992,125095,Education,True
15993,125103,Entertainment,False
15994,125134,Entertainment,False
15995,125164,Education,False
15996,125166,Travel,False
15997,125177,Food,False
15998,125180,Fashion,False
15999,125186,Finance,False
16000,125200,Travel,True
16001,125212,Fashion,True
16002,125213,Gaming,False
16003,125224,Travel,False
16004,125225,Food,False
16005,125226,Fashion,False
16006,125235,Education,False
16007,125244,Entertainment,False
16008,125249,Technology,False
16009,125250,Fashion,False
16010,125253,Technology,False
16011,125257,Food,True
16012,125274,Food,False
16013,125282,Travel,False
16014,125301,Fashion,False
16015,125309,Finance,False
16016,125315,Food,False
16017,125321,Technology,False
16018,125325,Education,False
16019,125332,Finance,False
16020,125347,Food,False
16021,125358,Fashion,False
16022,125362,Food,False
16023,125366,Gaming,False
16024,125376,Travel,True
16025,125396,Gaming,False
16026,125403,Finance,False
16027,125410,Gaming,False
16028,125415,Technology,False
16029,125425,Finance,False
16030,125428,Technology,False
16031,125464,Technology,False
16032,125465,Education,True
16033,125474,Food,False
16034,125476,Travel,True
16035,125486,Fashion,False
16036,125492,Fashion,False
16037,125496,Travel,False
16038,125511,Entertainment,False
16039,125519,Gaming,True
16040,125524,Gaming,False
16041,125525,Gaming,False
16042,125537,Technology,False
16043,125538,Education,False
16044,125541,Entertainment,False
16045,125545,Food,True
16046,125550,Food,False
16047,125558,Technology,True
16048,125577,Travel,True
16049,125589,Education,False
16050,125591,Food,False
16051,125594,Travel,True
16052,125596,Technology,False
16053,125599,Travel,False
16054,125601,Education,False
16055,125608,Food,False
16056,125628,Entertainment,False
16057,125632,Finance,False
16058,125669,Travel,False
16059,125671,Gaming,False
16060,125679,Travel,False
16061,125684,Education,False
16062,125700,Finance,False
16063,125703,Entertainment,False
16064,125715,Fashion,False
16065,125717,Fashion,False
16066,125734,Education,False
16067,125741,Gaming,False
16068,125754,Food,False
16069,125755,Technology,False
16070,125764,Technology,False
16071,125779,Finance,False
16072,125781,Finance,False
16073,125790,Education,False
16074,125797,Entertainment,True
16075,125804,Travel,True
16076,125811,Travel,True
16077,125820,Finance,True
16078,125822,Entertainment,False
16079,125837,Travel,False
16080,125839,Travel,False
16081,125844,Technology,False
16082,125848,Gaming,False
16083,125851,Education,False
16084,125854,Food,False
16085,125866,Food,False
16086,125873,Technology,False
16087,125876,Gaming,False
16088,125878,Entertainment,True
16089,125895,Finance,True
16090,125898,Technology,False
16091,125900,Travel,False
16092,125905,Technology,False
16093,125907,Fashion,False
16094,125928,Food,True
16095,125948,Food,False
16096,125966,Fashion,True
16097,125971,Finance,False
16098,125978,Travel,True
16099,125983,Technology,False
16100,125990,Fashion,False
16101,125997,Gaming,True
16102,126010,Education,False
16103,126023,Education,False
16104,126032,Finance,False
16105,126044,Finance,False
16106,126058,Finance,False
16107,126068,Technology,False
16108,126071,Finance,False
16109,126077,Travel,False
16110,126081,Travel,False
16111,126086,Gaming,False
16112,126097,Travel,False
16113,126103,Travel,False
16114,126105,Travel,False
16115,126108,Education,False
16116,126111,Finance,False
16117,126122,Technology,False
16118,126124,Travel,False
16119,126127,Fashion,False
16120,126129,Gaming,False
16121,126146,Travel,False
16122,126149,Travel,False
16123,126162,Education,False
16124,126165,Fashion,False
16125,126182,Travel,False
16126,126196,Travel,False
16127,126208,Finance,False
16128,126218,Gaming,True
16129,126237,Finance,False
16130,126239,Technology,False
16131,126268,Entertainment,False
16132,126292,Travel,True
16133,126294,Food,False
16134,126295,Gaming,False
16135,126307,Finance,False
16136,126325,Gaming,False
16137,126327,Fashion,False
16138,126331,Education,False
16139,126340,Fashion,False
16140,126358,Finance,False
16141,126375,Finance,False
16142,126378,Food,False
16143,126381,Travel,False
16144,126385,Technology,False
16145,126387,Education,False
16146,126394,Education,False
16147,126397,Food,False
16148,126400,Technology,False
16149,126402,Food,False
16150,126403,Food,False
16151,126419,Food,False
16152,126433,Education,False
16153,126442,Education,False
16154,126444,Fashion,False
16155,126447,Entertainment,False
16156,126453,Fashion,False
16157,126454,Technology,False
16158,126460,Travel,False
16159,126464,Travel,False
16160,126472,Entertainment,False
16161,126478,Gaming,False
16162,126481,Entertainment,False
16163,126487,Education,True
16164,126530,Fashion,False
16165,126532,Travel,False
16166,126541,Gaming,False
16167,126545,Food,False
16168,126547,Fashion,False
16169,126555,Food,True
16170,126558,Education,False
16171,126569,Travel,False
16172,126585,Education,True
16173,126587,Education,False
16174,126593,Finance,False
16175,126602,Technology,False
16176,126620,Food,True
16177,126623,Travel,False
16178,126625,Travel,False
16179,126626,Gaming,False
16180,126629,Technology,False
16181,126633,Food,False
16182,126637,Travel,False
16183,126638,Gaming,False
16184,126640,Food,False
16185,126644,Gaming,False
16186,126645,Fashion,False
16187,126654,Gaming,False
16188,126656,Education,False
16189,126661,Technology,False
16190,126667,Finance,False
16191,126669,Finance,False
16192,126683,Travel,False
16193,126704,Food,False
16194,126710,Gaming,False
16195,126716,Finance,False
16196,126717,Entertainment,False
16197,126733,Food,False
16198,126740,Fashion,False
16199,126742,Entertainment,False
16200,126751,Fashion,False
16201,126754,Travel,False
16202,126755,Fashion,False
16203,126757,Entertainment,False
